日期,区域,街道,小区,布局,总面积,月租价格
20180827,江岸,百步亭,文卉苑,2室2厅,87平米,2100
20180827,江岸,百步亭,城开二七城市广场,2室1厅,86平米,2300
20180827,江岸,百步亭,百步亭花园世博园,2室1厅,61平米,2000
20180827,江岸,百步亭,景兰苑,2室1厅,57平米,1800
20180827,江岸,百步亭,十大家世纪城,2室1厅,85平米,2500
20180827,江岸,百步亭,银泰御华园三期,3室1厅,99平米,3500
20180827,江岸,百步亭,福星惠誉榜YOUNG,1室1厅,45平米,1600
20180827,江岸,百步亭,景兰苑,2室2厅,78平米,2200
20180827,江岸,百步亭,秀泽园北区,3室2厅,85平米,2200
20180827,江岸,百步亭,福星惠誉榜YOUNG,2室2厅,100平米,2500
20180827,江岸,百步亭,现代城三区,3室2厅,111平米,3500
20180827,洪山,沙湖,团结新村,2室1厅,98平米,2700
20180827,洪山,沙湖,武车五村,3室2厅,134平米,3800
20180827,洪山,沙湖,世纪彩城,1室1厅,60平米,3800
20180827,洪山,沙湖,沙湖公馆,2室2厅,91平米,3000
20180827,洪山,沙湖,金沙泊岸,3室2厅,135平米,4000
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,3室1厅,88平米,4500
20180827,洪山,沙湖,新安花园,1室0厅,20平米,1000
20180827,洪山,沙湖,水岸星城,3室2厅,147平米,4500
20180827,洪山,沙湖,爱尚东亭,3室2厅,136平米,5000
20180827,洪山,沙湖,水岸星城,3室2厅,147平米,6000
20180827,洪山,沙湖,惠誉花园,2室2厅,86平米,2100
20180827,洪山,沙湖,水岸星城,4室2厅,189平米,6500
20180827,洪山,沙湖,兴华嘉天下,4室2厅,179平米,5000
20180827,洪山,沙湖,英特小区,2室2厅,100平米,2800
20180827,洪山,沙湖,兴华嘉天下,2室2厅,100平米,2500
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3500
20180827,洪山,沙湖,爱尚东亭,2室1厅,57平米,3000
20180827,洪山,沙湖,兴华嘉天下,5室2厅,199平米,8000
20180827,洪山,沙湖,英特小区,2室2厅,99平米,2400
20180827,洪山,沙湖,三角花园刘家河小区,1室1厅,55平米,1600
20180827,洪山,沙湖,水岸星城,2室2厅,99平米,4000
20180827,洪山,沙湖,金沙泊岸,2室2厅,90平米,2500
20180827,洪山,沙湖,武车五村,2室1厅,85平米,2500
20180827,洪山,沙湖,惠誉花园,2室2厅,96平米,2100
20180827,洪山,沙湖,中北路221号,4室2厅,190平米,7000
20180827,洪山,沙湖,湖大友谊小区,3室2厅,107平米,3000
20180827,洪山,沙湖,沙湖公馆,2室2厅,94平米,4000
20180827,洪山,沙湖,省购宿舍,3室2厅,120平米,4000
20180827,洪山,沙湖,长城嘉苑,2室1厅,100平米,3300
20180827,洪山,沙湖,沙湖公馆,1室1厅,67平米,3200
20180827,洪山,沙湖,水岸星城,4室2厅,150平米,8500
20180827,洪山,沙湖,水岸星城,2室2厅,149平米,6500
20180827,洪山,沙湖,兴华嘉天下,2室2厅,98平米,3500
20180827,洪山,沙湖,喻家湖社区,3室1厅,88平米,2000
20180827,洪山,沙湖,福星惠誉国际城三期,2室1厅,74平米,3300
20180827,洪山,沙湖,舒苑大厦,3室2厅,148平米,4500
20180827,洪山,沙湖,水岸星城,3室2厅,102平米,5500
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,110平米,8000
20180827,洪山,沙湖,福星惠誉国际城一期,1室1厅,74平米,6000
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,3室2厅,88平米,4000
20180827,洪山,沙湖,水岸星城,2室2厅,97平米,3000
20180827,洪山,沙湖,水岸星城,3室2厅,141平米,6800
20180827,洪山,沙湖,舒苑大厦,3室2厅,145平米,4000
20180827,洪山,沙湖,梦湖水岸,3室2厅,135平米,3000
20180827,洪山,沙湖,三角花园刘家河小区D区,1室1厅,46平米,2000
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,48平米,3200
20180827,洪山,沙湖,英特小区,3室2厅,95平米,2600
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,3室1厅,90平米,4500
20180827,洪山,沙湖,金沙泊岸,2室1厅,91平米,2600
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,3500
20180827,洪山,沙湖,三角花园刘家河小区,2室2厅,99平米,3000
20180827,洪山,沙湖,团结新村,3室2厅,138平米,3500
20180827,洪山,沙湖,三角花园余家湖上段小区,2室1厅,100平米,3000
20180827,洪山,沙湖,湖大友谊小区,3室2厅,108平米,2800
20180827,洪山,沙湖,水岸星城,4室2厅,187平米,10000
20180827,洪山,沙湖,水岸星城,3室2厅,140平米,5500
20180827,洪山,沙湖,水岸星城,3室2厅,103平米,4000
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,4000
20180827,洪山,沙湖,水岸星城,4室2厅,230平米,11000
20180827,洪山,沙湖,三角花园刘家河小区D区,2室2厅,99平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,49平米,3300
20180827,洪山,沙湖,金沙泊岸,2室2厅,90平米,3300
20180827,洪山,沙湖,美城清芷园,3室2厅,130平米,3850
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,5000
20180827,洪山,沙湖,三角花园王家湾小区,1室1厅,15平米,900
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,4000
20180827,洪山,沙湖,水岸星城,4室2厅,184平米,6500
20180827,洪山,沙湖,水岸星城,2室2厅,97平米,4000
20180827,洪山,沙湖,秦园居小区,1室1厅,56平米,1700
20180827,洪山,沙湖,水岸星城,3室2厅,103平米,3800
20180827,洪山,沙湖,湖大友谊小区,2室1厅,118平米,2300
20180827,洪山,沙湖,秦园居名雅花苑,3室2厅,126平米,3400
20180827,洪山,沙湖,水岸星城,4室2厅,170平米,4000
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,49平米,3200
20180827,洪山,沙湖,水岸星城,2室2厅,97平米,4180
20180827,洪山,沙湖,安居苑,2室1厅,65平米,2300
20180827,洪山,沙湖,英特小区,2室1厅,99平米,2700
20180827,洪山,沙湖,爱尚东亭,1室1厅,70平米,3200
20180827,洪山,沙湖,武车六村,2室1厅,80平米,2200
20180827,洪山,沙湖,水岸星城,1室0厅,20平米,800
20180827,洪山,沙湖,秦园居小区,4室2厅,65平米,3300
20180827,洪山,沙湖,联发九都国际,2室2厅,96平米,3600
20180827,洪山,沙湖,英特小区,2室1厅,96平米,2700
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,2室2厅,90平米,3500
20180827,洪山,沙湖,美城清芷园,3室2厅,122平米,3600
20180827,洪山,沙湖,英特小区,3室2厅,98平米,3400
20180827,洪山,沙湖,武车六村,2室1厅,70平米,2000
20180827,洪山,沙湖,福星惠誉国际城一期,3室2厅,116平米,5500
20180827,洪山,沙湖,长城嘉苑,3室2厅,133平米,4800
20180827,洪山,沙湖,兴华嘉天下,3室1厅,137平米,5000
20180827,洪山,沙湖,三角花园刘家河小区,3室2厅,136平米,3000
20180827,洪山,沙湖,湖大友谊小区,3室2厅,130平米,3000
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3500
20180827,洪山,沙湖,武车一村,3室2厅,110平米,3200
20180827,洪山,沙湖,梦湖水岸,1室0厅,18平米,1100
20180827,洪山,沙湖,金沙泊岸,4室1厅,15平米,1390
20180827,洪山,沙湖,惠誉花园,2室2厅,108平米,2600
20180827,洪山,沙湖,徐家棚街长轮社区,1室1厅,45平米,1480
20180827,洪山,沙湖,水云居,2室1厅,101平米,3000
20180827,洪山,沙湖,水岸星城,3室2厅,141平米,4000
20180827,洪山,沙湖,爱尚东亭,3室1厅,139平米,7500
20180827,洪山,沙湖,兴华嘉天下,3室2厅,143平米,5800
20180827,洪山,沙湖,盛世徐东,3室2厅,150平米,4500
20180827,洪山,沙湖,三角花园余家湖小区,1室1厅,56平米,1900
20180827,洪山,沙湖,金沙泊岸,3室2厅,143平米,4000
20180827,洪山,沙湖,金沙泊岸,3室2厅,141平米,4000
20180827,洪山,沙湖,长城嘉苑,3室1厅,110平米,3600
20180827,洪山,沙湖,喻家湖社区,2室1厅,65平米,2000
20180827,洪山,沙湖,铂金天地,2室2厅,92平米,3200
20180827,洪山,沙湖,英特小区,2室2厅,95平米,3100
20180827,洪山,沙湖,水云居,2室1厅,101平米,4000
20180827,洪山,沙湖,时尚馨都,3室2厅,109平米,3300
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,49平米,3200
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,4000
20180827,洪山,沙湖,三角花园刘家河小区,1室1厅,49平米,2200
20180827,洪山,沙湖,徐家棚街长轮社区,3室1厅,74平米,2000
20180827,洪山,沙湖,秦园居小区,2室1厅,88平米,2200
20180827,洪山,沙湖,水岸星城,4室2厅,177平米,5300
20180827,洪山,沙湖,金沙泊岸,3室2厅,100平米,2000
20180827,洪山,沙湖,水岸星城,4室2厅,220平米,12000
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,4000
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,3室2厅,140平米,4500
20180827,洪山,沙湖,水云居,4室3厅,248平米,10000
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,3500
20180827,洪山,沙湖,水岸星城,4室3厅,174平米,10000
20180827,洪山,沙湖,湖大琴园,4室2厅,155平米,5500
20180827,洪山,沙湖,福星惠誉国际城三期,2室1厅,75平米,3700
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,48平米,3000
20180827,洪山,沙湖,盛世徐东,3室2厅,134平米,4600
20180827,洪山,沙湖,水岸星城,2室2厅,90平米,3800
20180827,洪山,沙湖,团结新村,1室1厅,50平米,1300
20180827,洪山,沙湖,水岸星城,4室2厅,229平米,15500
20180827,洪山,沙湖,福星惠誉国际城一期,1室0厅,134平米,11050
20180827,洪山,沙湖,水岸星城,2室2厅,86平米,4000
20180827,洪山,沙湖,福星惠誉国际城三期,2室2厅,89平米,4100
20180827,洪山,沙湖,都市经典,4室2厅,160平米,5000
20180827,洪山,沙湖,安居苑,3室1厅,100平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,61平米,3500
20180827,洪山,沙湖,金沙泊岸,3室2厅,136平米,3800
20180827,洪山,沙湖,沙湖金港苑,3室2厅,140平米,3600
20180827,洪山,沙湖,电车宿舍,2室1厅,65平米,2000
20180827,洪山,沙湖,惠誉公寓,3室2厅,130平米,3300
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,4000
20180827,洪山,沙湖,惠誉社区交警小区,2室1厅,100平米,2500
20180827,洪山,沙湖,水岸星城,3室2厅,145平米,7000
20180827,洪山,沙湖,英特小区,3室2厅,99平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,2室1厅,72平米,3800
20180827,洪山,沙湖,水岸星城,2室2厅,90平米,4000
20180827,洪山,沙湖,金沙泊岸,3室2厅,135平米,4000
20180827,洪山,沙湖,七星绿色花园,3室2厅,136平米,4200
20180827,洪山,沙湖,水岸星城,4室2厅,229平米,15500
20180827,洪山,沙湖,福星惠誉国际城一期,1室0厅,134平米,11050
20180827,洪山,沙湖,水岸星城,2室2厅,86平米,4000
20180827,洪山,沙湖,福星惠誉国际城三期,2室2厅,89平米,4100
20180827,洪山,沙湖,团结新村,2室2厅,100平米,2800
20180827,洪山,沙湖,秦园居小区,2室1厅,75平米,2200
20180827,洪山,沙湖,电车宿舍,2室1厅,65平米,2000
20180827,洪山,沙湖,惠誉公寓,3室2厅,130平米,3300
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,4000
20180827,洪山,沙湖,惠誉社区交警小区,2室1厅,100平米,2500
20180827,洪山,沙湖,水岸星城,3室2厅,145平米,7000
20180827,洪山,沙湖,英特小区,3室2厅,99平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,2室1厅,72平米,3800
20180827,洪山,沙湖,世纪彩城,2室1厅,89平米,3800
20180827,洪山,沙湖,金沙泊岸,2室2厅,97平米,3600
20180827,洪山,沙湖,湖大友谊小区,3室2厅,117平米,3300
20180827,洪山,沙湖,英特小区,2室2厅,98平米,2800
20180827,洪山,沙湖,水云居,2室1厅,101平米,3000
20180827,洪山,沙湖,福星惠誉国际城一期,2室1厅,100平米,6200
20180827,洪山,沙湖,惠誉花园,2室2厅,113平米,2800
20180827,洪山,沙湖,金沙泊岸,2室2厅,101平米,4300
20180827,洪山,沙湖,梦湖水岸,1室0厅,18平米,1100
20180827,洪山,沙湖,喻家湖社区,2室1厅,65平米,2000
20180827,洪山,沙湖,铂金天地,2室2厅,92平米,3200
20180827,洪山,沙湖,金沙泊岸,2室2厅,90平米,3000
20180827,洪山,沙湖,三角花园刘家河小区,3室2厅,136平米,3000
20180827,洪山,沙湖,湖大友谊小区,3室2厅,130平米,3000
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3500
20180827,洪山,沙湖,武车一村,3室2厅,110平米,3200
20180827,洪山,沙湖,福星惠誉国际城三期,3室2厅,132平米,5500
20180827,洪山,沙湖,水岸星城,4室2厅,184平米,6500
20180827,洪山,沙湖,金沙泊岸,4室1厅,9平米,1190
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3100
20180827,洪山,沙湖,金沙泊岸,3室2厅,142平米,4500
20180827,洪山,沙湖,武车五村,2室2厅,105平米,2500
20180827,洪山,沙湖,三角花园刘家河小区D区,2室1厅,67平米,2500
20180827,洪山,沙湖,武车五村,2室2厅,82平米,2400
20180827,洪山,沙湖,水云居,3室2厅,134平米,4500
20180827,洪山,沙湖,金沙泊岸,3室2厅,136平米,3600
20180827,洪山,沙湖,三角花园王家湾小区,3室2厅,110平米,4000
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,3700
20180827,洪山,沙湖,水岸星城,2室2厅,99平米,5300
20180827,洪山,沙湖,盛世徐东,2室2厅,98平米,3000
20180827,洪山,沙湖,武车一村,2室1厅,75平米,2000
20180827,洪山,沙湖,福星惠誉国际城三期,2室2厅,89平米,4500
20180827,洪山,沙湖,惠誉花园,2室1厅,96平米,3000
20180827,洪山,沙湖,金沙泊岸,3室1厅,136平米,3600
20180827,洪山,沙湖,世纪彩城,3室2厅,100平米,3300
20180827,洪山,沙湖,爱尚东亭,2室1厅,62平米,3200
20180827,洪山,沙湖,新安金沙豪庭,3室2厅,130平米,4500
20180827,洪山,沙湖,福星惠誉国际城三期,3室2厅,108平米,3500
20180827,洪山,沙湖,福星惠誉国际城三期,2室2厅,75平米,3500
20180827,洪山,沙湖,水岸星城,4室2厅,196平米,8000
20180827,洪山,沙湖,水岸星城,3室1厅,97平米,4500
20180827,洪山,沙湖,金沙泊岸,4室0厅,90平米,3800
20180827,洪山,沙湖,福星惠誉国际城一期,3室1厅,11平米,1160
20180827,洪山,沙湖,三角花园刘家河小区D区,2室1厅,67平米,2400
20180827,洪山,沙湖,鹏程帝景园,3室2厅,144平米,4200
20180827,洪山,沙湖,水岸星城,3室2厅,142平米,5000
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3600
20180827,洪山,沙湖,时尚馨都,3室2厅,112平米,2600
20180827,洪山,沙湖,湖大友谊小区,4室2厅,128平米,3500
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,4500
20180827,洪山,沙湖,秦园居小区,3室2厅,112平米,4000
20180827,洪山,沙湖,武车七村,3室1厅,64平米,2000
20180827,洪山,沙湖,三角花园刘家河C区,1室0厅,40平米,1400
20180827,洪山,沙湖,梦湖水岸,5室2厅,300平米,15000
20180827,洪山,沙湖,福星惠誉国际城一期,4室1厅,12平米,1430
20180827,洪山,沙湖,爱尚东亭,3室2厅,154平米,6000
20180827,洪山,沙湖,金沙泊岸,3室2厅,140平米,4600
20180827,洪山,沙湖,英特小区,2室2厅,98平米,2800
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,2000
20180827,洪山,沙湖,福星惠誉国际城一期,2室2厅,97平米,4500
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,4000
20180827,洪山,沙湖,水岸星城,2室2厅,98平米,3500
20180827,洪山,沙湖,水岸星城,3室2厅,139平米,4800
20180827,洪山,沙湖,水云居,4室3厅,248平米,10000
20180827,洪山,沙湖,金沙泊岸,3室2厅,137平米,3500
20180827,洪山,沙湖,水岸星城,4室3厅,174平米,10000
20180827,洪山,沙湖,湖大琴园,4室2厅,155平米,5500
20180827,洪山,沙湖,水岸星城,2室2厅,90平米,4000
20180827,洪山,沙湖,天梨花园,3室2厅,139平米,4000
20180827,洪山,沙湖,爱尚东亭,1室0厅,20平米,1200
20180827,洪山,沙湖,都市经典,4室2厅,160平米,5000
20180827,洪山,沙湖,安居苑,3室1厅,100平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,61平米,3500
20180827,洪山,沙湖,金沙泊岸,3室2厅,136平米,3800
20180827,洪山,沙湖,沙湖金港苑,3室2厅,140平米,3600
20180827,洪山,沙湖,福星惠誉国际城三期,2室1厅,75平米,3700
20180827,洪山,沙湖,福星惠誉国际城三期,1室1厅,48平米,3000
20180827,洪山,沙湖,英特小区,2室2厅,95平米,3100
20180827,洪山,沙湖,水云居,2室1厅,101平米,4000
20180827,洪山,沙湖,盛世徐东,3室2厅,150平米,4500
20180827,洪山,沙湖,三角花园余家湖小区,1室1厅,56平米,1900
20180827,洪山,沙湖,金沙泊岸,3室2厅,143平米,4000
20180827,洪山,沙湖,金沙泊岸,3室2厅,141平米,4000
20180827,洪山,沙湖,长城嘉苑,3室1厅,110平米,3600
20180827,洪山,沙湖,金沙泊岸,3室2厅,135平米,4800
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,2室1厅,89平米,3500
20180827,洪山,沙湖,惠誉公寓,3室2厅,124平米,3300
20180827,洪山,沙湖,三角花园刘家河小区D区,2室2厅,99平米,3000
20180827,洪山,沙湖,兴华嘉天下,4室2厅,179平米,7500
20180827,洪山,沙湖,三角花园余家湖小区,2室1厅,83平米,2500
20180827,洪山,沙湖,福星惠誉水岸国际澜桥公馆二期,3室1厅,88平米,4600
20180827,洪山,沙湖,武车一村,2室1厅,76平米,2200
20180827,洪山,沙湖,铂金天地,4室2厅,160平米,5500
20180827,洪山,沙湖,沙湖金港苑,3室2厅,120平米,2900
20180827,洪山,沙湖,爱尚东亭,1室1厅,60平米,3000
20180827,洪山,沙湖,福星惠誉国际城三期,2室2厅,89平米,3800
20180827,洪山,沙湖,金沙泊岸,2室2厅,97平米,3950
20180827,洪山,沙湖,福星惠誉国际城一期,3室1厅,12平米,1430
20180827,洪山,沙湖,喻家湖社区,2室1厅,65平米,2000
20180827,洪山,沙湖,铂金天地,2室2厅,92平米,3200
20180827,洪山,沙湖,联发九都国际,1室0厅,20平米,1500
20180827,洪山,沙湖,水岸星城,2室2厅,99平米,3900
20180827,洪山,沙湖,金沙泊岸,4室2厅,142平米,7500
20180827,洪山,沙湖,金沙泊岸,2室2厅,97平米,3500
20180827,洪山,沙湖,爱尚东亭,3室1厅,139平米,7500
20180827,洪山,沙湖,兴华嘉天下,3室2厅,143平米,5800
20180827,洪山,沙湖,金沙泊岸,2室2厅,90平米,4000
20180827,洪山,沙湖,金沙泊岸,2室2厅,100平米,3500
20180827,洪山,沙湖,金沙泊岸,2室2厅,90平米,3800
20180827,洪山,沙湖,世纪彩城,1室1厅,60平米,4600
